http://www.ysbxdyf.com/p/50003110.htm,中药饮片-->名贵滋补,[同仁堂]党参,102.00元,【通用名称】:党参    【商品名称】:[同仁堂]党参    【功能主治】:健脾益肺，养血生津。用于脾肺气虚，食少倦怠，咳嗽虚喘，气血不足，面色萎黄，心悸气短，津伤口渴，内热消渴。    【用法用量】:9-30g.    【包装规格】:120g    【贮藏条件】:置通风干燥处，防蛀。    【有效期】:36个月    【注意事项】:不宜与藜芦同用。    【批准文号】:皖20160274    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50031463.htm,中药饮片-->名贵滋补,[同仁堂]西洋参,999.00元,【通用名称】:西洋参    【商品名称】:[同仁堂]西洋参    【功能主治】:补气养阴，清热生津。    【用法用量】:3～6g，另煎兑服。    【包装规格】:70gx2罐    【有效期】:48月    【注意事项】:不宜与藜芦同用。    【批准文号】:《中华人民共和国药典》2015年版    【生产厂商】:北京同仁堂参茸中药制品有限公司
http://www.ysbxdyf.com/p/50042176.htm,中药饮片-->名贵滋补,[同仁堂]中国结礼盒一(西洋参+枸杞子),688.00元,【通用名称】:中国结礼盒一(西洋参+枸杞子)    【商品名称】:[同仁堂]中国结礼盒一(西洋参+枸杞子)    【功能主治】:西洋参:补气养阴，清热生津。用于气虚阴亏，虚热烦倦，咳喘痰血，内热消渴，口燥咽干。枸杞子：滋补肝肾，益精明目。用于虚劳精亏，腰膝酸痛，眩晕耳鸣，阳痿遗精，内热消渴，血虚萎黄，目昏不明。    【用法用量】:西洋参:3~6g，另煎兑服。枸杞子：6~12g。    【包装规格】:西洋参切片60gx2瓶+枸杞子80g    【贮藏条件】:置阴凉干燥处，密闭，防闷热，防潮，防蛀。    【有效期】:36月    【注意事项】:西洋参:不宜与藜芦同用    【批准文号】:吉20160037    【生产厂商】:北京同仁堂吉林人参有限责任公司
http://www.ysbxdyf.com/p/50021229.htm,中药饮片-->名贵滋补,[同仁堂]灵芝片,36.00元,【通用名称】:灵芝片    【商品名称】:[同仁堂]灵芝片    【功能主治】:补气安神，止咳平喘。用于眩晕不眠，心悸气短、虚劳咳喘。    【用法用量】:6-12g    【包装规格】:60g    【有效期】:36月    【批准文号】:皖20160274    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50032968.htm,中药饮片-->名贵滋补,[药都]丹参粉,88.00元,【通用名称】:丹参粉    【商品名称】:[药都]丹参粉    【功能主治】:活血祛瘀，通经止痛，清心除烦，凉血消痈。用于胸痹心痛，脘腹胁痛，L瘕积聚，热痹疼痛，心烦不眠，月经不调，痛经经闭，疮疡肿痛。    【用法用量】:口服一次2~3g。    【包装规格】:3gx30袋    【贮藏条件】:置干燥处。    【有效期】:36月    【注意事项】:不宜与藜芦同用。    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50010198.htm,中药饮片-->名贵滋补,[同仁堂]川贝母粉,222.00元,【通用名称】:川贝母粉    【商品名称】:[同仁堂]川贝母粉    【功能主治】:清热润肺，化痰止咳。用于肺热燥咳，干咳少痰，阴虚劳嗽，咯痰带血。    【用法用量】:冲服，一次1-2g。或遵医嘱。    【包装规格】:2gx10瓶    【贮藏条件】:置通风干燥处，防蛀。    【注意事项】:不宜与乌头类药材同用    【批准文号】:皖20160274    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50007416.htm,中药饮片-->名贵滋补,[金贵]西洋参(云片),388.00元,【通用名称】:西洋参    【商品名称】:[金贵]西洋参(云片)    【功能主治】:补气养阴，清热生津。用于气虚阴亏，虚热烦倦，咳喘痰血，内热消渴，口燥咽干。    【用法用量】:3-6g，另煎兑服。    【包装规格】:100g(50gx2瓶)    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用。    【批准文号】:鄂20160204    【生产厂商】:湖北金贵中药饮片有限公司
http://www.ysbxdyf.com/p/50042982.htm,中药饮片-->名贵滋补,【药都】破壁灵芝孢子粉+三七粉+西洋参粉,348.00元,NULL
http://www.ysbxdyf.com/p/50042079.htm,中药饮片-->名贵滋补,[药都]护心三宝(西洋参粉+三七粉+丹参粉）,319.00元,NULL
http://www.ysbxdyf.com/p/50040885.htm,中药饮片-->名贵滋补,[龙宝]西洋参片,38.00元,【通用名称】:西洋参片    【商品名称】:[龙宝]西洋参片    【功能主治】:补气养阴，清热生津。用于气虚阴亏，虚热烦倦，咳喘痰血，内热消渴，口燥咽干。    【用法用量】:3-6g，另煎兑服。    【包装规格】:10g(大片)    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用。    【批准文号】:辽20150085    【生产厂商】:龙宝参茸股份有限公司
http://www.ysbxdyf.com/p/50040884.htm,中药饮片-->名贵滋补,[龙宝]西洋参片,78.00元,【通用名称】:西洋参片    【商品名称】:[龙宝]西洋参片    【功能主治】:补气养阴，清热生津。用于气虚阴亏，虚热烦倦，咳喘痰血，内热消渴，口燥咽干。    【用法用量】:3-6g，另煎兑服用。    【包装规格】:25g(小片)    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用    【批准文号】:辽20150085    【生产厂商】:龙宝参茸股份有限公司
http://www.ysbxdyf.com/p/50040883.htm,中药饮片-->名贵滋补,[龙宝]西洋参片,228.00元,【通用名称】:西洋参片    【商品名称】:[龙宝]西洋参片    【功能主治】:补气养阴，清热生津。用于气虚阴亏，虚热烦倦，咳喘痰血，内热消渴，口燥咽干。    【用法用量】:3-6g，另煎兑服。    【包装规格】:75g(小片)    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用。    【批准文号】:辽20150085    【生产厂商】:龙宝参茸股份有限公司
http://www.ysbxdyf.com/p/50040882.htm,中药饮片-->名贵滋补,[龙宝]西洋参片,288.00元,【通用名称】:西洋参片    【商品名称】:[龙宝]西洋参片    【功能主治】:补气养阴，清热生津。用于气虚阴亏，虚热烦倦，咳喘痰血，内热消渴，口燥咽干。    【用法用量】:3-6g，另煎兑服。    【包装规格】:75g(大片)    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用    【批准文号】:辽20150085    【生产厂商】:龙宝参茸股份有限公司
http://www.ysbxdyf.com/p/50040879.htm,中药饮片-->名贵滋补,[药都]西洋参+黄芪,168.00元,NULL
http://www.ysbxdyf.com/p/50040190.htm,中药饮片-->名贵滋补,[药都]西洋参粉,268.00元,【通用名称】:西洋参粉    【商品名称】:[药都]西洋参粉    【功能主治】:补气养阴，清热生津。用于气虚阴亏，内热，咳喘痰血，虚热烦倦，消渴，口燥咽干。    【用法用量】:3~6g。    【包装规格】:3gx30袋    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50038889.htm,中药饮片-->名贵滋补,[绿珍堂绿生]灵芝粉,158.00元,【通用名称】:灵芝粉    【商品名称】:[绿珍堂绿生]灵芝粉    【功能主治】:补气安神，止咳平喘。用于心神不宁，失眠心悸，肺虚咳喘，虚劳短气，不思饮食。    【用法用量】:口服，冲服或煎煮，一日三次，每次2~4g；配伍遵医嘱。    【包装规格】:1gx30袋    【贮藏条件】:密封，置干燥处。    【有效期】:36月    【批准文号】:滇20160206    【生产厂商】:云南绿生中药科技股份有限公司
http://www.ysbxdyf.com/p/50038888.htm,中药饮片-->名贵滋补,[绿珍堂绿生]鹿茸粉,298.00元,【通用名称】:鹿茸粉    【商品名称】:[绿珍堂绿生]鹿茸粉    【功能主治】:壮肾阳，益精血，强筋骨，调冲任，托疮毒。用于肾阳不足，精血亏虚，阳痿滑精，宫冷不孕，赢瘦，神疲，畏寒，眩晕，耳鸣，耳聋，腰脊冷痛，筋骨痿软，崩漏带下，阴疽不敛。    【用法用量】:1~2g，冲服。    【包装规格】:1gx30袋    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【批准文号】:滇20160206    【生产厂商】:云南绿生中药科技股份有限公司
http://www.ysbxdyf.com/p/50038878.htm,中药饮片-->名贵滋补,[药都]党参,78.00元,【通用名称】:党参    【商品名称】:[药都]党参    【功能主治】:健脾益肺，养血生津。用于脾肺气虚，食少倦怠，咳嗽虚喘，气血不足，面色萎黄，心悸气短，津伤口渴，内热消渴。    【用法用量】:9~30g。    【包装规格】:120g    【贮藏条件】:置通风干燥处，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用。    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50038877.htm,中药饮片-->名贵滋补,[药都]西洋参,118.00元,【通用名称】:西洋参    【商品名称】:[药都]西洋参    【功能主治】:补气养阴，清热生津。用于气虚阴亏，虚热烦倦，咳喘痰血，内热消渴，口燥咽干。    【用法用量】:3~6g，另煎兑服。    【包装规格】:40g    【贮藏条件】:置阴凉干燥处，密闭，防蛀。    【有效期】:36月    【注意事项】:不宜与藜芦同用    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50033587.htm,中药饮片-->名贵滋补,[药都]党参,78.00元,【通用名称】:党参    【商品名称】:[药都]党参    【功能主治】:健脾益肺，养血生津。用于脾肺气虚，食少倦怠，咳嗽虚喘，气血不足，面色萎黄，心悸气短，津伤口渴，内热消渴。    【用法用量】:9~30g。    【包装规格】:120g(段)    【贮藏条件】:置通风干燥处，防蛀。    【注意事项】:不宜与藜芦同用。    【批准文号】:川20160286    【生产厂商】:洪雅县瑜虎药业有限公司
http://www.ysbxdyf.com/p/50020531.htm,中药饮片-->药食同源,[同仁堂]百合,43.90元,【通用名称】:百合    【商品名称】:[同仁堂]百合    【功能主治】:养阴润肺，清心安神。用于阴虚燥咳，劳嗽咳血，虚烦惊悸，失眠多梦，精神恍惚。    【用法用量】:6～12g。    【包装规格】:100g    【贮藏条件】:置通风干燥处。    【有效期】:36个月    【批准文号】:皖20160274    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50044990.htm,中药饮片-->药食同源,[以岭]茯苓,37.50元,【通用名称】:茯苓    【商品名称】:[以岭]茯苓    【功能主治】:利水渗湿，健脾，宁心。用于水肿尿少，痰饮眩悸，脾虚食少，便溏泄泻，心神不安，惊悸失眠。    【用法用量】:10~15g    【包装规格】:150g    【贮藏条件】:置干燥处，防潮。    【有效期】:36月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50042688.htm,中药饮片-->药食同源,[以岭]乌梅,37.50元,【通用名称】:乌梅    【商品名称】:[以岭]乌梅    【功能主治】:敛肺，涩肠，生津，安蛔。用于肺虚久咳，久泻久痢，虚热消渴，蛔厥呕吐腹痛。    【用法用量】:6～12g。    【包装规格】:150g    【贮藏条件】:置阴凉干燥处，防潮。    【有效期】:36月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50042677.htm,中药饮片-->药食同源,[以岭]百合,45.00元,【通用名称】:百合    【商品名称】:[以岭]百合    【功能主治】:养阴润肺，清心安神。用于阴虚燥咳，劳嗽咳血，虚烦惊悸，失眠多梦，精神恍惚。    【用法用量】:6～12g。    【包装规格】:120g    【贮藏条件】:置通风干燥处。    【有效期】:24月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50032967.htm,中药饮片-->药食同源,[药都]山楂粉,88.00元,【通用名称】:山楂粉    【商品名称】:[药都]山楂粉    【功能主治】:消食健胃，行气散瘀。用于肉食积滞，胃脘胀满，泻痢腹痛，瘀血经闭，产后瘀阻，心腹刺痛，疝气疼痛；高脂血症。    【用法用量】:吞服3~4g。    【包装规格】:3gx30袋    【贮藏条件】:密封。    【有效期】:36月    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50004158.htm,中药饮片-->药食同源,[康美]百合,68.00元,【通用名称】:百合    【商品名称】:[康美]百合    【功能主治】:养阴润肺，清心安神。用于阴虚燥咳，劳嗽咳血，虚烦惊悸，失眠多梦，精神恍惚。    【用法用量】:6～12g    【包装规格】:180g(特选)    【贮藏条件】:置通风干燥处。    【有效期】:36个月    【批准文号】:粤20110335    【生产厂商】:康美药业股份有限公司
http://www.ysbxdyf.com/p/50004310.htm,中药饮片-->中药饮片,[同仁堂]三七粉,119.00元,【通用名称】:三七粉    【商品名称】:[同仁堂]三七粉    【功能主治】:散瘀止血，消肿定痛。用于咯血、吐血，衄血，便血，崩漏，外伤出血，胸腹刺痛，跌扑肿痛。    【用法用量】:吞服，一次1-3g。外用适量。    【包装规格】:3.0gx10瓶    【注意事项】:孕妇慎用。    【批准文号】:皖20160274    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50038885.htm,中药饮片-->中药饮片,[绿珍堂绿生]淫羊藿粉,118.00元,【通用名称】:淫羊藿粉    【商品名称】:[绿珍堂绿生]淫羊藿粉    【功能主治】:补肾阳，强筋骨，祛风湿。用于阳痿遗精，筋骨痿软，风湿痹痛，麻木拘挛；更年期高血压。    【用法用量】:3~9g；吞服一次1~3g。    【包装规格】:1gx30袋    【贮藏条件】:密封。    【有效期】:36月    【批准文号】:滇20160206    【生产厂商】:云南绿生中药科技股份有限公司
http://www.ysbxdyf.com/p/50006360.htm,中药饮片-->中药饮片,[同仁堂]艾绒,19.00元,【通用名称】:艾绒    【商品名称】:[同仁堂]艾绒    【功能主治】:温经散寒，止痛，通血脉。多供针灸用。    【用法用量】:外用适量，供灸治或薰洗用。    【包装规格】:14.5gx10支    【有效期】:60月    【注意事项】:1.使用前，先撕去外包装纸，露出棉纸再点燃，点燃后灸患处，每日2-3次，或遵医嘱。2.点燃后艾条的炭灰要及时弹掉，防止炭灰掉在皮肤上烫伤皮肤。    【批准文号】:皖20160274    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50055615.htm,中药饮片-->中药饮片,[同仁堂]艾绒,48.80元,【通用名称】:艾绒    【商品名称】:[同仁堂]艾绒    【功能主治】:温经散寒，止痛，通血脉。多供针灸用。    【用法用量】:外用适量，供灸治或熏洗用。    【包装规格】:4gx40支    【有效期】:60月    【注意事项】:1、使用前，先撕去外包装纸，露出棉纸再点燃，点燃后灸患处，每日2-3次，或遵医嘱。2、点燃后艾条的炭灰要及时弹掉，防止炭灰掉在皮肤上烫伤皮肤。    【批准文号】:皖20160274    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50008202.htm,中药饮片-->中药饮片,[同仁堂]琥珀粉,35.00元,【通用名称】:琥珀粉    【商品名称】:[同仁堂]琥珀粉    【功能主治】:安神，散瘀，行水。用于惊风癫痫，瘀血腹痛，Y瘕疼痛，小便不利，血淋尿痛。    【用法用量】:1～2g，吞服或入丸散用。或遵医嘱。    【包装规格】:1.5gx10瓶    【有效期】:60月    【批准文号】:皖20100242    【生产厂商】:北京同仁堂(亳州)饮片有限责任公司
http://www.ysbxdyf.com/p/50011963.htm,中药饮片-->中药饮片,[盘龙云海]三七超细粉,82.20元,【通用名称】:三七超细粉    【商品名称】:[盘龙云海]三七超细粉    【功能主治】:散瘀止血，消肿定痛、益气活血。用于跌扑肿痛、内外出血、气虚血瘀、脉络瘀阻、胸痹心痛、中风偏瘫、气虚体弱；软组织挫伤、出血性疾病、高血压、冠心病、脑卒中、高脂血症、糖尿病血管病变、免疫功能低下见上述证候者。    【用法用量】:3-9g；吞服一次1-3g，外用适量。    【包装规格】:45g(3gx15条)    【有效期】:36月    【注意事项】:孕妇慎用。有创面者禁用。    【批准文号】:滇20162301    【生产厂商】:云南盘龙云海药业有限公司
http://www.ysbxdyf.com/p/50023096.htm,中药饮片-->中药饮片,[盘龙云海]三七粉,324.00元,【通用名称】:三七粉    【商品名称】:[盘龙云海]三七粉    【功能主治】:散瘀止血，消肿定痛。用于咯血，吐血，衄血，便血，崩漏，外伤出血，胸腹刺痛，跌扑肿痛。    【用法用量】:3~9g；吞服，一次1~3g。外用适量。    【包装规格】:200g    【有效期】:36月    【注意事项】:孕妇慎用    【批准文号】:滇20162301    【生产厂商】:云南盘龙云海药业有限公司
http://www.ysbxdyf.com/p/50046899.htm,中药饮片-->中药饮片,[药都]三七花,168.00元,【通用名称】:三七花    【商品名称】:[药都]三七花    【功能主治】:清热，平肝，降压。用于高血压，头昏，目眩，耳鸣，急性咽喉炎。    【用法用量】:适量，开水泡服。    【包装规格】:80g    【贮藏条件】:5    【有效期】:36月    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50046898.htm,中药饮片-->中药饮片,[药都]黄芪粉,98.00元,【通用名称】:黄芪粉    【商品名称】:[药都]黄芪粉    【功能主治】:补气固表，利尿托毒，排脓，敛疮生肌。用于气虚乏力，食少便溏，中气下陷，久泻脱肛，便血崩漏，表虚自汗，气虚水肿，痈疽难溃，久溃不敛，血虚痿黄，内热消渴，慢性肾炎蛋白尿，糖尿病。    【用法用量】:吞服3～10g。    【包装规格】:3gx30袋    【贮藏条件】:5    【有效期】:36月    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50044992.htm,中药饮片-->中药饮片,[以岭]芡实,45.00元,【通用名称】:芡实    【商品名称】:[以岭]芡实    【功能主治】:益肾固精，补脾止泻，除湿止带。用于遗精滑精，遗尿尿频，脾虚久泻，白浊，带下。    【用法用量】:9~15g    【包装规格】:200g    【有效期】:24月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50044989.htm,中药饮片-->中药饮片,[以岭]玉竹,32.50元,【通用名称】:玉竹    【商品名称】:[以岭]玉竹    【功能主治】:养阴生津，生津止渴。    【用法用量】:6~12g    【包装规格】:60g(特选)    【贮藏条件】:置通风干燥处，防霉，防蛀。    【有效期】:24月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50042686.htm,中药饮片-->中药饮片,[以岭]北沙参,68.50元,【通用名称】:北沙参    【商品名称】:[以岭]北沙参    【功能主治】:养阴清肺，益胃生津。用于肺热燥咳，劳嗽痰血，胃阴不足，热病津伤，咽干口渴。    【用法用量】:5～12g。    【包装规格】:120g    【贮藏条件】:置通风干燥处，防蛀。    【有效期】:24月    【注意事项】:不宜与藜芦同用。    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50042684.htm,中药饮片-->中药饮片,[以岭]黄芪,37.50元,【通用名称】:黄芪    【商品名称】:[以岭]黄芪    【功能主治】:补气升阳，固表止汗，利水消肿，生津养血，行滞通痹，托毒排脓，敛疮生肌。用于气虚乏力，食少便溏，中气下陷，久泻脱肛，便血崩漏，表虚自汗，气虚水肿，内热消渴，血虚萎黄，半身不遂，痹痛麻木，痈疽难溃，久溃不敛。    【用法用量】:9～30g。    【包装规格】:100g    【贮藏条件】:置通风干燥处，防潮，防蛀。    【有效期】:24月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50042682.htm,中药饮片-->中药饮片,[以岭]三七花,238.00元,【通用名称】:三七花    【商品名称】:[以岭]三七花    【功能主治】:清热，平肝。用于眩晕症，耳鸣，喉痹等。    【用法用量】:1～3g，开水泡服。    【包装规格】:80g    【贮藏条件】:置通风干燥处，防霉。    【有效期】:24月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50042680.htm,中药饮片-->中药饮片,[以岭]太子参,75.00元,【通用名称】:太子参    【商品名称】:[以岭]太子参    【功能主治】:益气健脾，生津润肺。用于脾虚体倦，食欲不振，病后虚弱，气阴不足，自汗口渴，肺燥干咳。    【用法用量】:9～30g。    【包装规格】:100g    【贮藏条件】:置通风干燥处，防潮，防蛀。    【有效期】:24月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50042679.htm,中药饮片-->中药饮片,[以岭]胖大海,32.50元,【通用名称】:胖大海    【商品名称】:[以岭]胖大海    【功能主治】:清热润肺，利咽开音，润肠通便。    【用法用量】:2～3枚，沸水泡服或煎服。    【包装规格】:60g    【贮藏条件】:5    【有效期】:36月    【批准文号】:冀20140003    【生产厂商】:石家庄以岭中药饮片有限公司
http://www.ysbxdyf.com/p/50040886.htm,中药饮片-->中药饮片,[龙宝]三七粉,158.00元,【通用名称】:三七粉    【商品名称】:[龙宝]三七粉    【功能主治】:散瘀止血，消肿定痛。用于咯血、吐血、衄血、便血、崩漏，外伤出血，胸腹刺痛，跌扑肿痛。    【用法用量】:一次1~3g。外用适量。    【包装规格】:60g    【贮藏条件】:置阴凉干燥处，防蛀。    【有效期】:24月    【注意事项】:孕妇慎用    【批准文号】:辽20150085    【生产厂商】:龙宝参茸股份有限公司
http://www.ysbxdyf.com/p/50040274.htm,中药饮片-->中药饮片,[药都]叶麦通便茶(番泻叶+麦冬+黄芪),129.00元,NULL
http://www.ysbxdyf.com/p/50039384.htm,中药饮片-->中药饮片,[绿珍堂绿生]滇制何首乌+淫羊藿粉,216.00元,NULL
http://www.ysbxdyf.com/p/50039381.htm,中药饮片-->中药饮片,老年三宝(红景天粉+三七粉+丹参粉),239.00元,NULL
http://www.ysbxdyf.com/p/50038894.htm,中药饮片-->中药饮片,[绿珍堂绿生]三七粉,118.00元,【通用名称】:三七粉    【商品名称】:[绿珍堂绿生]三七粉    【功能主治】:散瘀止血，消肿定痛。用于咯血，吐血，衄血，便血，崩漏，外伤出血，胸腹刺痛，跌扑肿痛。    【用法用量】:3~9g；吞服，一次1~3g。外用适量。    【包装规格】:1gx30袋    【贮藏条件】:置阴凉干燥处，防蛀。    【有效期】:36月    【注意事项】:孕妇慎用    【批准文号】:滇20160206    【生产厂商】:云南绿生中药科技股份有限公司
http://www.ysbxdyf.com/p/50038893.htm,中药饮片-->中药饮片,[绿珍堂绿生]白芷粉,59.00元,【通用名称】:白芷粉    【商品名称】:[绿珍堂绿生]白芷粉    【功能主治】:散风除湿，通窍止痛，消肿排脓。用于感冒头痛，眉棱骨痛，鼻塞，鼻渊，牙痛，白带，疮疡肿痛。    【用法用量】:吞服1~3g。    【包装规格】:1gx30袋    【贮藏条件】:密封。    【有效期】:36月    【批准文号】:滇20160206    【生产厂商】:云南绿生中药科技股份有限公司
http://www.ysbxdyf.com/p/50038892.htm,中药饮片-->中药饮片,[绿珍堂绿生]滇制何首乌粉,118.00元,【通用名称】:滇制何首乌粉    【商品名称】:[绿珍堂绿生]滇制何首乌粉    【功能主治】:补肝肾，益精血，乌须发，强筋骨。用于血虚萎黄，眩晕耳鸣，须发早白，腰膝酸软，肢体麻木，崩漏带下，久疟体虚；高血脂。    【用法用量】:口服，冲服或煎煮，一日三次，每次1~3g；配伍遵医嘱。    【包装规格】:1gx30袋    【贮藏条件】:密封，置干燥处。    【有效期】:36月    【注意事项】:云南省昆明经开区新加坡产业园2-5-5-2号    【批准文号】:滇20160206    【生产厂商】:云南绿生中药科技股份有限公司
http://www.ysbxdyf.com/p/50038887.htm,中药饮片-->中药饮片,[绿珍堂绿生]松花粉,158.00元,【通用名称】:松花粉    【商品名称】:[绿珍堂绿生]松花粉    【功能主治】:收敛止血，燥湿敛疮。用于外伤出血，湿疹，黄水疮，皮肤糜烂，脓水淋漓。    【用法用量】:外用适量，撒敷患处。    【包装规格】:1gx30袋    【贮藏条件】:置干燥处，防潮。    【有效期】:36月    【批准文号】:滇20160206    【生产厂商】:云南绿生中药科技股份有限公司
http://www.ysbxdyf.com/p/50038881.htm,中药饮片-->中药饮片,[药都]黄芪,68.00元,【通用名称】:黄芪    【商品名称】:[药都]黄芪    【功能主治】:补气升阳，固表止汗，利水消肿，生津养血，行滞通痹，托毒排脓，敛疮生肌。用于气虚乏力，食少便溏，中气下陷，久泻脱肛，便血崩漏，表虚自汗，气虚水肿，内热消渴，血虚萎黄，半身不遂，痹痛麻木，痈疽难溃，久溃不敛。    【用法用量】:9~30g。    【包装规格】:120g    【贮藏条件】:置通风干燥处，防潮，防蛀。    【有效期】:36月    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
http://www.ysbxdyf.com/p/50033105.htm,中药饮片-->中药饮片,[药都]开颜组包(三七粉+丹参粉),198.00元,NULL
http://www.ysbxdyf.com/p/50033102.htm,中药饮片-->中药饮片,[药都]老人三宝(三七粉+丹参粉+山楂粉),268.00元,NULL
http://www.ysbxdyf.com/p/50032543.htm,中药饮片-->中药饮片,【3盒装】[药都]三七粉,387.00元,NULL
http://www.ysbxdyf.com/p/50032502.htm,中药饮片-->中药饮片,[药都]三七粉,268.00元,【通用名称】:三七粉    【商品名称】:[药都]三七粉    【功能主治】:散瘀止血，消肿定痛，用于咯血，吐血，衄血，便血，崩漏，外伤出血，胸腹刺痛，跌扑肿痛。    【用法用量】:研粉吞服，一次1~3g，外用适量。    【包装规格】:3gx30袋    【贮藏条件】:置阴凉干燥处，防蛀。    【有效期】:36月    【注意事项】:孕妇慎用    【批准文号】:京20150046    【生产厂商】:北京宏济药业有限公司
